name,address,city,state,source_url
Flagler Technical Institute,5400 E. Highway 100,Palm Coast,FL,https://databayou.com/usofa/colleges.html
Galaxy Medical College,"6400 Laurel Canyon Boulevard, Suite 270",North Hollywood,CA,https://databayou.com/usofa/colleges.html
American Medical Sciences Center,"225 West Broadway, Suite 115",Glendale,CA,https://databayou.com/usofa/colleges.html
Mandalyn Academy,"648 East State Road, Unit B",American Fork,UT,https://databayou.com/usofa/colleges.html
Jose Maria Vargas University,10131 Pines Boulevard,Pembroke Pines,FL,https://databayou.com/usofa/colleges.html
Laird Institute of Spa Therapy,981 Second Street,Manchester,NH,https://databayou.com/usofa/colleges.html
D A Dorsey Technical College,7100 N. W. 17th Avenue,Miami,FL,https://databayou.com/usofa/colleges.html
Keweenaw Bay Ojibwa Community College,111 Beartown Road,Baraga,MI,https://databayou.com/usofa/colleges.html
Meridian Institute of Surgical Assisting,1507 County Hospital Road,Nashville,TN,https://databayou.com/usofa/colleges.html
Mauna Loa Helicopters,73-310 U'u Street,Kailua Kona,HI,https://databayou.com/usofa/colleges.html
Acaydia School of Aesthetics,"86 North University Avenue, Suite 130",Provo,UT,https://databayou.com/usofa/colleges.html
Manhattan Institute,45 West 34th Street,New York,NY,https://databayou.com/usofa/colleges.html
Cosmetic Arts Institute,1789 Hampton Street,Walterboro,SC,https://databayou.com/usofa/colleges.html
Holistic Massage Training Institute,"1 East University Parkway, Suite 110",Baltimore,MD,https://databayou.com/usofa/colleges.html
Diamonds Cosmetology College,3321 Loy Lake Rd,Sherman,TX,https://databayou.com/usofa/colleges.html
Tramy Beauty School,5911 University Avenue #318,San Diego,CA,https://databayou.com/usofa/colleges.html
Northern Virginia School of Therapeutic Massage,"200 Little Falls Street, Suite 303",Falls Church,VA,https://databayou.com/usofa/colleges.html
Paul Mitchell the School-St Louis,30 Maryland Plaza Suite 200,St. Louis,MO,https://databayou.com/usofa/colleges.html
Advanced Training Institute,5150 S. Decatur Blvd.,Las Vegas,NV,https://databayou.com/usofa/colleges.html
Cosmopolitan Beauty and Tech School,"4201 John Marr Drive, Suite 206",Annandale,VA,https://databayou.com/usofa/colleges.html
The Salon Professional Academy-Elgin,264 S. Randall Road,Elgin,IL,https://databayou.com/usofa/colleges.html
Salon 496 Barber Academy,496 S. Pleasantburg Drive,Greenville,SC,https://databayou.com/usofa/colleges.html
Shepherds Theological Seminary,6051 Tryon Road,Cary,NC,https://databayou.com/usofa/colleges.html
Taylor Andrews Academy of Hair Design-West Jordan,9052 South 1510 West,West Jordan,UT,https://databayou.com/usofa/colleges.html
Santa Ana Beauty Academy,2231 North Tustin Avenue,Santa Ana,CA,https://databayou.com/usofa/colleges.html
Grace College of Divinity,5117 Cliffdale Road,Fayetteville,NC,https://databayou.com/usofa/colleges.html
Cosmetology College of Franklin County,570 S Main St,Saint Clair,MO,https://databayou.com/usofa/colleges.html
Rochester School of Hair Design,4229 Highway 52 North,Rochester,MN,https://databayou.com/usofa/colleges.html
Aveda Institute-New Mexico,1816 Central Ave SW,Albuquerque,NM,https://databayou.com/usofa/colleges.html
Nashville Barber and Style Academy,969 Madison Square,Madison,TN,https://databayou.com/usofa/colleges.html
American Trade School,3925 Industrial Drive,Saint Ann,MO,https://databayou.com/usofa/colleges.html
Estelle Skin Care and Spa Institute,"10024 Skokie Blvd, #301",Skokie,IL,https://databayou.com/usofa/colleges.html
Paul Mitchell the School-Honolulu,"1123 Eleventh Avenue, Suite 102",Honolulu,HI,https://databayou.com/usofa/colleges.html
Elite Cosmetology School,"56300 Twentynine Palms Highway, Suite 113",Yucca Valley,CA,https://databayou.com/usofa/colleges.html
American Technical Institute,"Ave Castiglioni U-27, Bayamon Garden",Bayamon,PR,https://databayou.com/usofa/colleges.html
Bergin University of Canine Studies,5860 Labath Avenue,Rohnert Park,CA,https://databayou.com/usofa/colleges.html
Aveda Institute-Boise,3419 North Cole Road,Boise,ID,https://databayou.com/usofa/colleges.html
American Health Institute,10138 US Highway 19 N,Port Richey,FL,https://databayou.com/usofa/colleges.html
Pima Medical Institute-Aurora,13750 E. Mississippi Avenue,Aurora,CO,https://databayou.com/usofa/colleges.html
Real Barbers College,528 West Lincoln Ave,Anaheim,CA,https://databayou.com/usofa/colleges.html
Capilo School of Hair Design,43 Bridge Street,Augusta,ME,https://databayou.com/usofa/colleges.html
Pure Aesthetics,2850 East Speedway Boulevard,Tucson,AZ,https://databayou.com/usofa/colleges.html
Lindsey Institute of Cosmetology,1059 Shive Lane,Bowling Green,KY,https://databayou.com/usofa/colleges.html
The Salon Professional Academy-Iowa City,1550 South 1st Avenue,Iowa City,IA,https://databayou.com/usofa/colleges.html
Buckner Barber School,"1515 South Buckner Boulevard, Suite 147",Dallas,TX,https://databayou.com/usofa/colleges.html
Simmons College of Kentucky,1018 South 7th Street,Louisville,KY,https://databayou.com/usofa/colleges.html
Atelier Esthetique Institute of Esthetics,"154 West 14th Street, Suite 901",New York,NY,https://databayou.com/usofa/colleges.html
Ashdown College of Health Sciences,"101 E. Redlands Blvd., Suite 285",Redlands,CA,https://databayou.com/usofa/colleges.html
Advanced College of Cosmetology,25 West Main Street,Waupun,WI,https://databayou.com/usofa/colleges.html
North American University,3203 North Sam Houston Parkway West,Houston,TX,https://databayou.com/usofa/colleges.html
Entourage Institute of Beauty and Esthetics,12004 West 95th Street,Lenexa,KS,https://databayou.com/usofa/colleges.html
United Beauty College,1907 West Mississippi Avenue,Denver,CO,https://databayou.com/usofa/colleges.html
Cinta Aveda Institute,305 Kearny Street,San Francisco,CA,https://databayou.com/usofa/colleges.html
Long Island Nail & Skin Care Institute,3709 Hempstead Turnpike,Levittown,NY,https://databayou.com/usofa/colleges.html
Mesivta Keser Torah,613 Madison Avenue,Lakewood,NJ,https://databayou.com/usofa/colleges.html
Southern California Health Institute,5200 Lankershim Boulevard - Suite 150,North Hollywood,CA,https://databayou.com/usofa/colleges.html
Best Care Training Institute,68 South Harrison,East Orange,NJ,https://databayou.com/usofa/colleges.html
First Class Cosmetology School,306 State Street,Beloit,WI,https://databayou.com/usofa/colleges.html
Millennia Atlantic University,"3801 NW 97TH Avenue, Suite 100",Doral,FL,https://databayou.com/usofa/colleges.html
Abcott Institute,"16250 Northland Drive, Suite 205",Southfield,MI,https://databayou.com/usofa/colleges.html
The Salon Professional Academy-Kenosha,"3701 80th Street, Suite B",Kenosha,WI,https://databayou.com/usofa/colleges.html
Paul Mitchell the School-Indianapolis,8751 US 31 Highway South,Indianapolis,IN,https://databayou.com/usofa/colleges.html
Taylor Andrews Academy-St George,"42 South River Road, Suite 2",St. George,UT,https://databayou.com/usofa/colleges.html
Seymour Beauty Academy,209 South Commercial Street,Seymour,MO,https://databayou.com/usofa/colleges.html
Protege Academy,"16800 South Chandler Road, Suite 101",East Lansing,MI,https://databayou.com/usofa/colleges.html
Colorado Academy of Veterinary Technology,2766 Janitell Road,Colorado Springs,CO,https://databayou.com/usofa/colleges.html
Northeast Technical Institute,"51 US RT 1, Suite K",Scarborough,ME,https://databayou.com/usofa/colleges.html
Salinas Beauty College Inc,916 South Main Street,Salinas,CA,https://databayou.com/usofa/colleges.html
Academy for Salon Professionals,2238 El Camino Real,Santa Clara,CA,https://databayou.com/usofa/colleges.html
Elite School of Cosmetology,175 Benedict Avenue,Norwalk,OH,https://databayou.com/usofa/colleges.html
Paul Mitchell the School-Las Vegas,"9490 South Eastern Avenue, Suite 100",Las Vegas,NV,https://databayou.com/usofa/colleges.html
The Salon Professional Academy-Kokomo,1012 South Reed Road,Kokomo,IN,https://databayou.com/usofa/colleges.html
Hair Academy,3150 McGehee Road,Montgomery,AL,https://databayou.com/usofa/colleges.html
Florida Academy,4387 Colonial Boulevard,Fort Myers,FL,https://databayou.com/usofa/colleges.html
Institute for Doctoral Studies in the Visual Arts,795 Congress Street,Portland,ME,https://databayou.com/usofa/colleges.html
State Career College,2770 W. Grand Avenue,Waukegan,IL,https://databayou.com/usofa/colleges.html
Academy for Salon Professionals,8372 Topanga Canyon Boulevard,Canoga Park,CA,https://databayou.com/usofa/colleges.html
Paul Mitchell The School-Spokane,"15303 East Sprague Avenue, Suite C",Spokane Valley,WA,https://databayou.com/usofa/colleges.html
J Renee College,415 Airport Road,Elgin,IL,https://databayou.com/usofa/colleges.html
National Personal Training Institute of Colorado,"1658 Cole Boulevard, Suite 50",Lakewood,CO,https://databayou.com/usofa/colleges.html
National Personal Training Institute of Colorado,"4305 Beverly Street, Suite F",Colorado Springs,CO,https://databayou.com/usofa/colleges.html
International College of Beauty Arts & Sciences,5225 San Fernando Road West,Los Angeles,CA,https://databayou.com/usofa/colleges.html
The Salon Professional Academy-Shorewood,335 Vertin Boulevard,Shorewood,IL,https://databayou.com/usofa/colleges.html
John Paul the Great Catholic University,155 W. Grand Ave,Escondido,CA,https://databayou.com/usofa/colleges.html
ITT Technical Institute-Durham,"4025 Stirrup Creek Drive, Suite 200",Durham,NC,https://databayou.com/usofa/colleges.html
ITT Technical Institute-Hanover,"7030 Dorsey Rd, Ste 100",Hanover,MD,https://databayou.com/usofa/colleges.html
University of Phoenix-Mississippi,120 Stone Creek Boulevard,Flowood,MS,https://databayou.com/usofa/colleges.html
Independence University,4021 S 700 E Ste 400,Salt Lake City,UT,https://databayou.com/usofa/colleges.html
National American University-Tulsa,8040 South Sheridan Road,Tulsa,OK,https://databayou.com/usofa/colleges.html
National American University-Centennial,"8242 South University Blvd, Suite 100",Centennial,CO,https://databayou.com/usofa/colleges.html
National American University-Lee's Summit,401 North West Murray Road,Lee's Summit,MO,https://databayou.com/usofa/colleges.html
National American University-Colorado Springs South,"1079 Space Center Drive, Suite 140",Colorado Springs,CO,https://databayou.com/usofa/colleges.html
Globe University-Appleton,5045 W. Grande Market Drive,Grand Chute,WI,https://databayou.com/usofa/colleges.html
Salter College-Chicopee,645 Shawinigan Drive,Chicopee,MA,https://databayou.com/usofa/colleges.html
Chamberlain College of Nursing-Missouri,"11830 Westline Industrial Dr., Ste. 106",St. Louis,MO,https://databayou.com/usofa/colleges.html
Chamberlain College of Nursing-Texas,11025 Equity Drive,Houston,TX,https://databayou.com/usofa/colleges.html
ITT Technical Institute-Oakland,"1200 Clay Street, Suite 200",Oakland,CA,https://databayou.com/usofa/colleges.html
Continental School of Beauty Culture-Mattydale,2803 Brewerton Road,Mattydale,NY,https://databayou.com/usofa/colleges.html
Everest College-Bedford Park,7414 South Cicero Avenue,Bedford Park,IL,https://databayou.com/usofa/colleges.html
Fortis College-Akron,1040 East Tallmidge Avenue,Akron,OH,https://databayou.com/usofa/colleges.html
Carrington College-Pomona,"901 Corporate Center Drive, Ste. 300",Pomona,CA,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Copperwood,6521 Highway 6 North,Houston,TX,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Little Rock,2614 South Shackleford Road,Little Rock,AR,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Baltimore Golden Ring,8660 Pulaski Highway,Baltimore,MD,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-El Paso,"1120 McRae Boulevard, Building D",El Paso,TX,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Jacksonville Regency,9200 Arlington Expressway,Jacksonville,FL,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Knoxville,8239 Kingston Pike,Knoxville,TN,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Fayetteville,4107 Steele Boulevard,Fayetteville,AR,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Lansing,"3415 East Saginaw Street, Suite E",Lansing,MI,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Jacksonville Orange Park,20 Blanding Boulevard,Orange Park,FL,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Crystal Lake,"5657 Northwest Highway, Suite C1",Crystal Lake,IL,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Manassas,11740 Sudley Manor Drive,Manassas,VA,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Castleton,5939 East 82nd Street,Indianapolis,IN,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-North Nashville,2293 Gallatin Pike North,Madison,TN,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Round Rock,"2711 LaFrontera, Suite 110",Round Rock,TX,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Merrillville,"2505 Southland Mall, Store 2495D",Merrillville,IN,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Roanoke,5002 Cross Road NW,Roanoke,VA,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-Toledo,1554 Spring Meadows Drive,Holland,OH,https://databayou.com/usofa/colleges.html
Regency Beauty Institute-SW Houston,"8201 South Gessner Drive, Suite A",Houston,TX,https://databayou.com/usofa/colleges.html
Everest College-Atlanta West,"2841 Greenbriar Parkway, SW",Atlanta,GA,https://databayou.com/usofa/colleges.html
Broadview University-Boise,2750 East Gala Court,Meridian,ID,https://databayou.com/usofa/colleges.html
Advanced Institute of Hair Design-Madison,353 E. Campus Mall,Madison,WI,https://databayou.com/usofa/colleges.html
Paul Mitchell The School-Columbia,700 Gervais Street Suite D,Columbia,SC,https://databayou.com/usofa/colleges.html
Paul Mitchell The School-Charleston,"4952 Centre Pointe Drive, Suite 114",North Charleston,SC,https://databayou.com/usofa/colleges.html
Everest College-Melrose Park,"1101 West North Avenue, Suite 1",Melrose Park,IL,https://databayou.com/usofa/colleges.html
Kenneth Shuler School of Cosmetology-Greenville,3528-A Earl E. Morris Jr. Highway,Greenville,SC,https://databayou.com/usofa/colleges.html
South University-Accelerated Graduate Programs,6600 Peachtree Dunwoody Road,Atlanta,GA,https://databayou.com/usofa/colleges.html
South University-The Art Institute of Fort Worth,"7000 Calmont Avenue, Suite 150",Fort Worth,TX,https://databayou.com/usofa/colleges.html
South University-Novi,41555 W 12 Mile Rd,Novi,MI,https://databayou.com/usofa/colleges.html
Northwest College-Eugene,"1020 Green Acres Road, # 15",Eugene,OR,https://databayou.com/usofa/colleges.html
Northwest College-Tualatin,8345 South West Nyberg Road,Tualatin,OR,https://databayou.com/usofa/colleges.html
Harrison College-Morrisville,2001 Carrington Mill Boulevard,Morrisville,NC,https://databayou.com/usofa/colleges.html
Trend Setters' Academy of Beauty Culture-Louisville,8111 Preston Highway,Louisville,KY,https://databayou.com/usofa/colleges.html
National University College-Caguas,190 Ave. Gautier BenCtez esquina Ave. Federico Degetau,Caguas,PR,https://databayou.com/usofa/colleges.html
Beauty Schools of America,1011 5th Street,Miami Beach,FL,https://databayou.com/usofa/colleges.html
CET-Soledad,"930 Los Coches Drive, Suite 103",Soledad,CA,https://databayou.com/usofa/colleges.html
United Education Institute-UEI College San Marcos,2085 Montiel Road,San Marcos,CA,https://databayou.com/usofa/colleges.html
MarJon School of Beauty ltd-Lockport,144 Main Street,Lockport,NY,https://databayou.com/usofa/colleges.html
Houston Training Schools-Southwest,7045 Southwest Freeway,Houston,TX,https://databayou.com/usofa/colleges.html
Vanguard College of Cosmetology-Metairie,3321 Hessmer Avenue,Metairie,LA,https://databayou.com/usofa/colleges.html
United Education Institute-Anaheim,401 Carl Karcher Way,Anaheim,CA,https://databayou.com/usofa/colleges.html
New England Tractor Trailer Training School of Massachusetts,1600 Osgood Street,North Andover,MA,https://databayou.com/usofa/colleges.html
Heritage College-Columbus,"150 Taylor Station Road, Suite 200",Columbus,OH,https://databayou.com/usofa/colleges.html
